0.673469 0.428571 1.35258
0.734694 0.428571 1.21561
0.795918 0.428571 1.1314
0.857143 0.428571 1.08272
0.918367 0.428571 1.05779
0.979592 0.428571 1.05203
1.04082 0.428571 0
1.10204 0.428571 0
1.16327 0.428571 0
1.22449 0.428571 0
1.28571 0.428571 0
1.34694 0.428571 0
1.40816 0.428571 0
1.46939 0.428571 0
1.53061 0.428571 0
1.59184 0.428571 0
1.65306 0.428571 0
1.71429 0.428571 0
1.77551 0.428571 0
1.83673 0.428571 0
1.89796 0.428571 0
1.95918 0.428571 0
2.02041 0.428571 1
2.08163 0.428571 1
2.14286 0.428571 1
2.20408 0.428571 1
2.26531 0.428571 1
2.32653 0.428571 1
2.38776 0.428571 1
2.44898 0.428571 1
2.5102 0.428571 1
2.57143 0.428571 1
2.63265 0.428571 1
2.69388 0.428571 1
2.7551 0.428571 1
2.81633 0.428571 1
2.87755 0.428571 1
2.93878 0.428571 1
3 0.428571 1

0 0.489796 2
0.0612245 0.489796 2.10566
0.122449 0.489796 2.20274
0.183673 0.489796 2.26225
0.244898 0.489796 2.29985
0.306122 0.489796 2.34083
0.367347 0.489796 2.36715
0.428571 0.489796 2.3108
0.489796 0.489796 2.12155
0.55102 0.489796 1.84212
0.612245 0.489796 1.5683
0.673469 0.489796 1.35902
0.734694 0.489796 1.21992
0.795918 0.489796 1.13421
0.857143 0.489796 1.08459
0.918367 0.489796 1.05914
0.979592 0.489796 1.05317
1.04082 0.489796 0
1.10204 0.489796 0
1.16327 0.489796 0
1.22449 0.489796 0
1.28571 0.489796 0
1.34694 0.489796 0
1.40816 0.489796 0
1.46939 0.489796 0
1.53061 0.489796 0
1.59184 0.489796 0
1.65306 0.489796 0
1.71429 0.489796 0
1.77551 0.489796 0
1.83673 0.489796 0
1.89796 0.489796 0
1.95918 0.489796 0
2.02041 0.489796 1
2.08163 0.489796 1
2.14286 0.489796 1
2.20408 0.489796 1
2.26531 0.489796 1
2.32653 0.489796 1
2.38776 0.489796 1
2.44898 0.489796 1
2.5102 0.489796 1
2.57143 0.489796 1
2.63265 0.489796 1
2.69388 0.489796 1
2.7551 0.489796 1
2.81633 0.489796 1
2.87755 0.489796 1
2.93878 0.489796 1
3 0.489796 1

0 0.55102 2
0.0612245 0.55102 2.10166
0.122449 0.55102 2.19391
0.183673 0.55102 2.24969
0.244898 0.55102 2.28573
0.306122 0.55102 2.32704
0.367347 0.55102 2.35506
0.428571 0.55102 2.30145
0.489796 0.55102 2.1155
0.55102 0.55102 1.83902
0.612245 0.55102 1.56715
0.673469 0.55102 1.35883
0.734694 0.55102 1.2201
0.795918 0.55102 1.13447
0.857143 0.55102 1.08484
0.918367 0.55102 1.05936
0.979592 0.55102 1.05334
1.04082 0.55102 0
1.10204 0.55102 0
1.16327 0.55102 0
1.22449 0.55102 0
1.28571 0.55102 0
1.34694 0.55102 0
1.40816 0.55102 0
1.46939 0.55102 0
1.53061 0.55102 0
1.59184 0.55102 0
1.65306 0.55102 0
1.71429 0.55102 0
1.77551 0.55102 0
1.83673 0.55102 0
1.89796 0.55102 0
1.95918 0.55102 0
2.02041 0.55102 1
2.08163 0.55102 1
2.14286 0.55102 1
2.20408 0.55102 1
2.26531 0.55102 1
2.32653 0.55102 1
2.38776 0.55102 1
2.44898 0.55102 1
2.5102 0.55102 1
2.57143 0.55102 1
2.63265 0.55102 1
2.69388 0.55102 1
2.7551 0.55102 1
2.81633 0.55102 1
2.87755 0.55102 1
2.93878 0.55102 1
3 0.55102 1

0 0.612245 2
0.0612245 0.612245 2.09831
0.122449 0.612245 2.18589
0.183673 0.612245 2.23639
0.244898 0.612245 2.26817
0.306122 0.612245 2.3068
0.367347 0.612245 2.33329
0.428571 0.612245 2.27927
0.489796 0.612245 2.0951
0.55102 0.612245 1.82295
0.612245 0.612245 1.55628
0.673469 0.612245 1.35222
0.734694 0.612245 1.21629
0.795918 0.612245 1.1323
0.857143 0.612245 1.08356
0.918367 0.612245 1.05852
0.979592 0.612245 1.05261
1.04082 0.612245 0
1.10204 0.612245 0
1.16327 0.612245 0
1.22449 0.612245 0
1.28571 0.612245 0
1.34694 0.612245 0
1.40816 0.612245 0
1.46939 0.612245 0
1.53061 0.612245 0
1.59184 0.612245 0
1.65306 0.612245 0
1.71429 0.612245 0
1.77551 0.612245 0
1.83673 0.612245 0
1.89796 0.612245 0
1.95918 0.612245 0
2.02041 0.612245 1
2.08163 0.612245 1
2.14286 0.612245 1
2.20408 0.612245 1
2.26531 0.612245 1
2.32653 0.612245 1
2.38776 0.612245 1
2.44898 0.612245 1
2.5102 0.612245 1
2.57143 0.612245 1
2.63265 0.612245 1
2.69388 0.612245 1
2.7551 0.612245 1
