0.000000 0.000000 1.000000 0.100000 0.000000
0.050847 0.000000 1.356753 0.000000 0.000000
0.101695 0.000000 1.137609 0.000000 0.000000
0.152542 0.000000 1.204234 0.000000 0.000000
0.203390 0.000000 1.153110 0.000000 0.000000
0.254237 0.000000 1.162363 0.000000 0.000000
0.305085 0.000000 1.151202 0.000000 0.000000
0.355932 0.000000 1.150743 0.000000 0.000000
0.406780 0.000000 1.147369 0.000000 0.000000
0.457627 0.000000 1.145928 0.000000 0.000000
0.508475 0.000000 1.144493 0.000000 0.000000
0.559322 0.000000 1.143755 0.000000 0.000000
0.610169 0.000000 1.143492 0.000000 0.000000
0.661017 0.000000 1.143776 0.000000 0.000000
0.711864 0.000000 1.144481 0.000000 0.000000
0.762712 0.000000 1.145574 0.000000 0.000000
0.813559 0.000000 1.146524 0.000000 0.000000
0.864407 0.000000 1.147646 0.000000 0.000000
0.915254 0.000000 1.145246 0.000000 0.000000
0.966102 0.000000 1.000000 0.000000 0.000000
1.016949 0.000000
1.067797 0.000000
1.118644 0.000000
1.169492 0.000000
1.220339 0.000000
1.271186 0.000000
1.322034 0.000000
1.372881 0.000000
1.423729 0.000000
1.474576 0.000000
1.525424 0.000000
1.576271 0.000000
1.627119 0.000000
1.677966 0.000000
1.728814 0.000000
1.779661 0.000000
1.830508 0.000000
1.881356 0.000000
1.932203 0.000000
1.983051 0.000000
2.033898 0.000000 1.000103 0.000000 0.000000
2.084746 0.000000 1.000107 -0.000012 -0.000226
2.135593 0.000000 1.000099 -0.000019 -0.000426
2.186441 0.000000 1.000089 -0.000022 -0.000600
2.237288 0.000000 1.000078 -0.000022 -0.000746
2.288136 0.000000 1.000070 -0.000018 -0.000867
2.338983 0.000000 1.000063 -0.000013 -0.000962
2.389831 0.000000 1.000060 -0.000005 -0.001032
2.440678 0.000000 1.000061 0.000004 -0.001078
2.491525 0.000000 1.000065 0.000013 -0.001101
2.542373 0.000000 1.000072 0.000022 -0.001100
2.593220 0.000000 1.000081 0.000030 -0.001076
2.644068 0.000000 1.000093 0.000036 -0.001030
2.694915 0.000000 1.000107 0.000041 -0.000960
2.745763 0.000000 1.000122 0.000043 -0.000867
2.796610 0.000000 1.000137 0.000042 -0.000749
2.847458 0.000000 1.000152 0.000038 -0.000604
2.898305 0.000000 1.000165 0.000030 -0.000432
2.949153 0.000000 1.000174 0.000018 -0.000230
3.000000 0.000000 1.000170 0.000000 0.000000

0.000000 0.050847 1.000000 0.100000 0.000000
0.050847 0.050847 1.572686 0.047838 0.009087
0.101695 0.050847 1.213516 0.056030 0.006888
0.152542 0.050847 1.296216 0.040163 0.005890
0.203390 0.050847 1.203529 0.036883 0.004053
0.254237 0.050847 1.205650 0.029546 0.002945
0.305085 0.050847 1.177922 0.025470 0.002019
0.355932 0.050847 1.170788 0.021130 0.001394
0.406780 0.050847 1.160723 0.017804 0.000930
0.457627 0.050847 1.155738 0.014756 0.000584
0.508475 0.050847 1.151636 0.012141 0.000313
0.559322 0.050847 1.149268 0.009804 0.000087
0.610169 0.050847 1.147827 0.007747 -0.000112
0.661017 0.050847 1.147176 0.005942 -0.000298
0.711864 0.050847 1.147154 0.004402 -0.000475
0.762712 0.050847 1.147256 0.003117 -0.000652
0.813559 0.050847 1.147939 0.002128 -0.000792
0.864407 0.050847 1.147371 0.001346 -0.000900
0.915254 0.050847 1.148238 0.000789 -0.000797
0.966102 0.050847 1.144898 0.000000 0.000000
1.016949 0.050847
1.067797 0.050847
1.118644 0.050847
1.169492 0.050847
1.220339 0.050847
1.271186 0.050847
1.322034 0.050847
1.372881 0.050847
1.423729 0.050847
1.474576 0.050847
1.525424 0.050847
1.576271 0.050847
1.627119 0.050847
1.677966 0.050847
1.728814 0.050847
1.779661 0.050847
1.830508 0.050847
1.881356 0.050847
1.932203 0.050847
1.983051 0.050847
2.033898 0.050847 1.000103 0.000000 0.000000
2.084746 0.050847 1.000107 -0.000012 -0.000226
2.135593 0.050847 1.000099 -0.000019 -0.000426
2.186441 0.050847 1.000089 -0.000022 -0.000600
2.237288 0.050847 1.000078 -0.000022 -0.000746
2.288136 0.050847 1.000070 -0.000018 -0.000867
2.338983 0.050847 1.000063 -0.000013 -0.000962
2.389831 0.050847 1.000060 -0.000005 -0.001032
2.440678 0.050847 1.000061 0.000004 -0.001078
2.491525 0.050847 1.000065 0.000013 -0.001101
